airline_sentiment,airline,retweet_count,text,tweet_created,lemma
1,1,0,@united who do I need to contact regrading a complaint and to get a voucher funds for future travel on United?,2015-02-21 16:23:52 -0800,"['who', 'do', '-PRON-', 'need', 'to', 'contact', 'regrade', 'a', 'complaint', 'and', 'to', 'get', 'a', 'voucher', 'fund', 'for', 'future', 'travel', 'on', 'United']"
1,1,0,.@united For those playing along at home: http://t.co/2b4bDTldX2,2015-02-23 12:36:16 -0800,"['.@united', 'for', 'those', 'play', 'along', 'at', 'home']"
1,3,0,@JetBlue Airways to continue 'various commercial relationships' with #Lufthansa ... - @CAPA_Aviation http://t.co/o5sifHp4RT,2015-02-20 05:05:06 -0800,"['airway', 'to', 'continue', 'various', 'commercial', 'relationship', 'with', 'Lufthansa']"
1,1,0,"@united yes, a paper voucher that I got on January 26th 2015",2015-02-24 10:49:25 -0800,"['yes', 'a', 'paper', 'voucher', 'that', '-PRON-', 'get', 'on', 'January', '26th', '2015']"
1,3,0,@JetBlue Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?! http://t.co/ufyxXkIsa3,2015-02-21 13:14:34 -0800,"['hey', 'check', '-PRON-', 'out', '-PRON-', 'be', 'snow', 'in', 'Boston', 'who', 'could', 'have', 'predict', 'such', 'a', 'thing']"
1,1,0,"@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG",2015-02-23 17:33:38 -0800,"['to', 'be', 'clear', 'on', '-PRON-', 'luggage', 'comment', '-PRON-', 'be', 'reference', 'the', 'photo', 'attach', 'flight', '6232', 'to', 'JAC']"
1,3,0,@JetBlue Are we able to change to an Even More Space seat after we've checked in online? Have a flight tmrw and can't seem to change my seat,2015-02-21 17:38:24 -0800,"['be', '-PRON-', 'able', 'to', 'change', 'to', 'an', 'even', 'More', 'space', 'seat', 'after', '-PRON-', 'have', 'check', 'in', 'online', 'have', 'a', 'flight', 'tmrw', 'and', 'can', 'not', 'seem', 'to', 'change', '-PRON-', 'seat']"
1,2,1,@SouthwestAir Is there any way to get entry to the Las Vegas event to see @Imaginedragons perform? #DestinationDragons,2015-02-19 17:09:07 -0800,"['be', 'there', 'any', 'way', 'to', 'get', 'entry', 'to', 'the', 'Las', 'Vegas', 'event', 'to', 'see', 'perform', 'DestinationDragons']"
1,4,0,@USAirways I am just trying to establish what your policy is. Thanks!,2015-02-20 11:23:17 -0800,"['-PRON-', 'be', 'just', 'try', 'to', 'establish', 'what', '-PRON-', 'policy', 'be', 'thank']"
1,4,0,@USAirways @AmericanAir are u paying incedentals? #noworstairline,2015-02-20 16:57:49 -0800,"['be', 'u', 'pay', 'incedental', 'noworstairline']"
1,3,0,❤️❤️❤️“@JetBlue: Our fleet's on fleek. http://t.co/UHUmAskLdv”,2015-02-23 10:47:05 -0800,"['❤', '️', '❤', '️', '❤', '️“@JetBlue', '-PRON-', 'fleet', 'be', 'on', 'fleek']"
1,3,0,@JetBlue How can I best track deals and special flight offers? I'm liking your international options...,2015-02-23 06:09:17 -0800,"['how', 'can', '-PRON-', 'good', 'track', 'deal', 'and', 'special', 'flight', 'offer', '-PRON-', 'be', 'like', '-PRON-', 'international', 'option']"
1,1,0,@united 6533 ORD to DCA,2015-02-24 09:21:51 -0800,"['6533', 'ORD', 'to', 'DCA']"
1,2,0,@southwestair so I saw the promo for A-List when I was on a plane this Monday. I fly two more times in the qualification period. 1/2,2015-02-18 22:43:13 -0800,"['so', '-PRON-', 'see', 'the', 'promo', 'for', 'A', 'list', 'when', '-PRON-', 'be', 'on', 'a', 'plane', 'this', 'Monday', '-PRON-', 'fly', 'two', 'more', 'time', 'in', 'the', 'qualification', 'period', '1/2']"
1,3,0,@JetBlue yep it's for tomorrow.,2015-02-17 18:07:42 -0800,"['yep', '-PRON-', 'be', 'for', 'tomorrow']"
1,3,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Xf9MPnAaJE,2015-02-21 15:04:04 -0800,"['ceo', 'battle', 'to', 'appease', 'passenger', 'and', 'Wall', 'Street', 'Waterbury', 'republican', 'american']"
1,5,0,@AmericanAir please help my flight appears Cancelled Flight 1503 from ft. Lauderdale to Dallas to LAX. Is there anything leaving from Mia or FLL? ThxU,2015-02-22 15:50:46 -0800,"['please', 'help', '-PRON-', 'flight', 'appear', 'cancel', 'Flight', '1503', 'from', 'ft', 'Lauderdale', 'to', 'Dallas', 'to', 'LAX', 'be', 'there', 'anything', 'leave', 'from', 'Mia', 'or', 'FLL', 'ThxU']"
1,3,0,"@JetBlue I'd like to spread my grandpa's ashes in Naples, Italy he lived in the 50's while serving his 30+ yrs in the @USNavy #FlyItForward",2015-02-18 12:56:15 -0800,"['-PRON-', ""'d"", 'like', 'to', 'spread', '-PRON-', 'grandpa', ""'s"", 'ashe', 'in', 'Naples', 'Italy', '-PRON-', 'live', 'in', 'the', '50', ""'s"", 'while', 'serve', '-PRON-', '30', '+', 'yrs', 'in', 'the', 'flyitforward']"
1,5,0,@AmericanAir .. UMM hello?,2015-02-23 04:40:07 -0800,"['umm', 'hello']"
1,3,0,@JetBlue yer deals never seem to include NYC--&gt;PDX or NYC--&gt;PGH...wish they did!,2015-02-24 08:48:52 -0800,"['yer', 'deal', 'never', 'seem', 'to', 'include', 'nyc--&gt;pdx', 'or', 'NYC--&gt;PGH', 'wish', '-PRON-', 'do']"
1,4,0,@USAirways 8am flight to mco canld &amp; resch 1:30.If we opt for 8 am depart tom will us air allow cng return day from sat to sun w/o penalty?,2015-02-22 05:41:37 -0800,"['8', 'a.m.', 'flight', 'to', 'mco', 'canld', 'amp', 'resch', '1:30.If', '-PRON-', 'opt', 'for', '8', 'am', 'depart', 'tom', 'will', '-PRON-', 'air', 'allow', 'cng', 'return', 'day', 'from', 'sit', 'to', 'sun', 'without', 'penalty']"
1,4,0,"@USAirways through, can you confirm that I haven't been charged?",2015-02-18 07:32:01 -0800,"['through', 'can', '-PRON-', 'confirm', 'that', '-PRON-', 'have', 'not', 'be', 'charge']"
1,1,0,@united I will give it a couple more weeks. Thank you.,2015-02-19 16:24:06 -0800,"['-PRON-', 'will', 'give', '-PRON-', 'a', 'couple', 'more', 'week', 'thank', '-PRON-']"
1,2,0,"@SouthwestAir You guys must have been swamped, even took our corporate travel a long time to get in, but everything worked out in the end.",2015-02-17 13:56:08 -0800,"['-PRON-', 'guy', 'must', 'have', 'be', 'swamp', 'even', 'take', '-PRON-', 'corporate', 'travel', 'a', 'long', 'time', 'to', 'get', 'in', 'but', 'everything', 'work', 'out', 'in', 'the', 'end']"
1,1,0,@united I sent the message. Let me know ASAP.,2015-02-23 20:42:07 -0800,"['-PRON-', 'send', 'the', 'message', 'let', '-PRON-', 'know', 'asap']"
1,5,0,@AmericanAir how does one book a ticket online and put it on hold?  Does that require that I pay for the ticket?,2015-02-22 13:07:26 -0800,"['how', 'do', 'one', 'book', 'a', 'ticket', 'online', 'and', 'put', '-PRON-', 'on', 'hold', 'do', 'that', 'require', 'that', '-PRON-', 'pay', 'for', 'the', 'ticket']"
1,1,0,"@united My post was just more of disappointment.  I'm a frequent United flyer, it was a simple ??.  1 bad apple doesn't spoil the bunch.",2015-02-23 20:13:20 -0800,"['-PRON-', 'post', 'be', 'just', 'more', 'of', 'disappointment', '-PRON-', 'be', 'a', 'frequent', 'United', 'flyer', '-PRON-', 'be', 'a', 'simple', '1', 'bad', 'apple', 'do', 'not', 'spoil', 'the', 'bunch']"
1,0,0,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9,2015-02-20 07:54:14 -0800,"['be', 'save', '-PRON-', 'sanity', 'right', 'now']"
1,4,0,@USAirways Can you provide me with info about checking strollers and car seats?  Costs?  Restrictions?  Need to bring 2 seats 1 stroller.,2015-02-22 17:03:46 -0800,"['Can', '-PRON-', 'provide', '-PRON-', 'with', 'info', 'about', 'check', 'stroller', 'and', 'car', 'seat', 'cost', 'restriction', 'need', 'to', 'bring', '2', 'seat', '1', 'stroller']"
1,1,0,@united @retailbagholder hahaha. At least they gave u a refund.,2015-02-23 09:54:52 -0800,"['hahaha', 'at', 'least', '-PRON-', 'give', 'u', 'a', 'refund']"
1,2,0,@SouthwestAir following!! My bad.,2015-02-19 10:33:39 -0800,"['follow', '-PRON-', 'bad']"
1,2,0,"@SouthwestAir left behind iPad Air on flight 505 from Bradley to BWI, plane had already left by the time I realized. Can you possibly help?",2015-02-20 13:09:30 -0800,"['leave', 'behind', 'iPad', 'Air', 'on', 'flight', '505', 'from', 'Bradley', 'to', 'BWI', 'plane', 'have', 'already', 'leave', 'by', 'the', 'time', '-PRON-', 'realize', 'Can', '-PRON-', 'possibly', 'help']"
1,1,0,@united all day travel. #swag #ijustwanttosleep,2015-02-17 08:59:48 -0800,"['all', 'day', 'travel', 'swag', 'ijustwanttosleep']"
1,2,0,@SouthwestAir #stepup #makeitright re you best? Or just money hungry? #wewillsee,2015-02-24 06:24:12 -0800,"['stepup', 'makeitright', 're', '-PRON-', 'well', 'or', 'just', 'money', 'hungry', 'wewillsee']"
1,3,0,@JetBlue Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr,2015-02-21 02:36:06 -0800,"['airway', 'lower', 'to', 'Strong', 'Sell', 'at', 'Vetr', 'Inc.', 'JBLU', 'mideast', 'time']"
1,4,0,@USAirways with a glass of wine once we hit altitude?,2015-02-22 08:22:34 -0800,"['with', 'a', 'glass', 'of', 'wine', 'once', '-PRON-', 'hit', 'altitude']"
1,2,0,@SouthwestAir flying flight 3130 tomorrow at 7:20 from PBI- I have boarding position C-42. Is flight overbooked? Have funeral to attend!,2015-02-21 21:20:59 -0800,"['fly', 'flight', '3130', 'tomorrow', 'at', '7:20', 'from', 'PBI-', '-PRON-', 'have', 'boarding', 'position', 'c-42', 'be', 'flight', 'overbooke', 'have', 'funeral', 'to', 'attend']"
1,2,1,@SouthwestAir iPhone App Adds Passbook Support #Airlines #Travel http://t.co/lJzDTHD9Bv,2015-02-19 14:53:38 -0800,"['iPhone', 'App', 'add', 'Passbook', 'Support', 'Airlines', 'Travel']"
1,2,0,@SouthwestAir do you have a pair of tickets to the @Imaginedragons show in Atlanta?! I'd love to go! #DestinationDragons,2015-02-19 10:52:55 -0800,"['do', '-PRON-', 'have', 'a', 'pair', 'of', 'ticket', 'to', 'the', 'show', 'in', 'Atlanta', '-PRON-', ""'d"", 'love', 'to', 'go', 'DestinationDragons']"
1,1,0,@united I would like to know what's going on before his current flight lands.,2015-02-23 22:57:20 -0800,"['-PRON-', 'would', 'like', 'to', 'know', 'what', 'be', 'go', 'on', 'before', '-PRON-', 'current', 'flight', 'land']"
1,2,0,@SouthwestAir quick question: let's say I book a flight (I did so) and you then drop the price. Do I get the cheaper rate?,2015-02-21 17:45:17 -0800,"['quick', 'question', 'let', '-PRON-', 'say', '-PRON-', 'book', 'a', 'flight', '-PRON-', 'do', 'so', 'and', '-PRON-', 'then', 'drop', 'the', 'price', 'do', '-PRON-', 'get', 'the', 'cheap', 'rate']"
1,1,0,@united is there another airport closer to Calgary we can fly out of tomorrow.,2015-02-21 17:08:04 -0800,"['be', 'there', 'another', 'airport', 'close', 'to', 'Calgary', '-PRON-', 'can', 'fly', 'out', 'of', 'tomorrow']"
1,2,0,@SouthwestAir how come on mobile I can't proceed w/o entering a postcode at purchase. I'm from Ireland and I don't have a postcode just.,2015-02-18 13:02:23 -0800,"['how', 'come', 'on', 'mobile', '-PRON-', 'can', 'not', 'proceed', 'without', 'enter', 'a', 'postcode', 'at', 'purchase', '-PRON-', 'be', 'from', 'Ireland', 'and', '-PRON-', 'do', 'not', 'have', 'a', 'postcode', 'just']"
1,1,0,@united I did. they told us the wrong carousel number.,2015-02-22 16:26:16 -0800,"['-PRON-', 'do', '-PRON-', 'tell', '-PRON-', 'the', 'wrong', 'carousel', 'number']"
1,0,0,@VirginAmerica New marketing song? https://t.co/F2LFULCbQ7 let us know what you think?,2015-02-23 14:37:42 -0800,"['new', 'marketing', 'song', 'let', '-PRON-', 'know', 'what', '-PRON-', 'think']"
1,4,0,"@USAirways you need to check information regarding hotels, shuttles, re routing flights, delayed flights",2015-02-20 21:37:32 -0800,"['-PRON-', 'need', 'to', 'check', 'information', 'regard', 'hotel', 'shuttle', 're', 'route', 'flight', 'delay', 'flight']"
1,0,0,@VirginAmerica when are you flying to hawaii,2015-02-18 20:27:20 -0800,"['when', 'be', '-PRON-', 'fly', 'to', 'hawaii']"
1,4,0,@USAirways I left something on a recent flight today. Who do I contact to retrieve it please? Thanks!,2015-02-20 23:41:09 -0800,"['-PRON-', 'leave', 'something', 'on', 'a', 'recent', 'flight', 'today', 'who', 'do', '-PRON-', 'contact', 'to', 'retrieve', '-PRON-', 'please', 'thank']"
1,2,0,@SouthwestAir to start 2xdaily #B737-700 flights from #Columbus OH to #Boston @BostonLogan on 8AUG #avgeek,2015-02-23 08:02:43 -0800,"['to', 'start', '2xdaily', 'b737', '700', 'flight', 'from', 'Columbus', 'OH', 'to', 'Boston', 'on', '8AUG', 'avgeek']"
1,5,0,@AmericanAir I saw it finally come through on the mobile app. However it's for tomorrow and I have meetings tonight that I'm trying to make.,2015-02-23 07:32:40 -0800,"['-PRON-', 'see', '-PRON-', 'finally', 'come', 'through', 'on', 'the', 'mobile', 'app', 'however', '-PRON-', 'be', 'for', 'tomorrow', 'and', '-PRON-', 'have', 'meeting', 'tonight', 'that', '-PRON-', 'be', 'try', 'to', 'make']"
1,2,1,"@SouthwestAir Today is going to be the day, I can feel it!  Thank y'all for your support throughout! We're coming home Nashville! #Octavia",2015-02-18 02:38:53 -0800,"['today', 'be', 'go', 'to', 'be', 'the', 'day', '-PRON-', 'can', 'feel', '-PRON-', 'thank', '-PRON-', 'all', 'for', '-PRON-', 'support', 'throughout', '-PRON-', 'be', 'come', 'home', 'Nashville', 'octavia']"
1,3,0,"😢😢 RT“@JetBlue: @Peaches275 Oh no! Unfortunately, the code must be entered at the time of purchase in order to qualify for the points.”",2015-02-19 14:30:54 -0800,"['😢', '😢', 'rt“@jetblue', 'oh', 'no', 'unfortunately', 'the', 'code', 'must', 'be', 'enter', 'at', 'the', 'time', 'of', 'purchase', 'in', 'order', 'to', 'qualify', 'for', 'the', 'point']"
1,4,0,@USAirways @AmericanAir can someone help me with some travel issues today?,2015-02-23 06:55:30 -0800,"['can', 'someone', 'help', '-PRON-', 'with', 'some', 'travel', 'issue', 'today']"
1,3,0,@JetBlue Fliers to Gain Access to WSJ Content - @zacks_com http://t.co/GouzrdT7ZF,2015-02-21 01:36:05 -0800,"['flier', 'to', 'gain', 'Access', 'to', 'WSJ', 'Content']"
1,2,0,@SouthwestAir can you follow and we'll proceed?,2015-02-21 10:44:37 -0800,"['can', '-PRON-', 'follow', 'and', '-PRON-', 'will', 'proceed']"
1,3,0,@JetBlue I'm flying your airline just out of #LGA 😷,2015-02-20 13:47:59 -0800,"['-PRON-', 'be', 'fly', '-PRON-', 'airline', 'just', 'out', 'of', 'LGA', '😷']"
1,3,0,@JetBlue we are on flight 751 and were returning to the gate can you provide any information?,2015-02-22 05:23:18 -0800,"['-PRON-', 'be', 'on', 'flight', '751', 'and', 'be', 'return', 'to', 'the', 'gate', 'can', '-PRON-', 'provide', 'any', 'information']"
1,3,0,@JetBlue Hello! Can you tell me if you currently fly to Hawaii? Thanks!,2015-02-21 12:24:05 -0800,"['hello', 'Can', '-PRON-', 'tell', '-PRON-', 'if', '-PRON-', 'currently', 'fly', 'to', 'Hawaii', 'thank']"
1,5,0,"@AmericanAir I will and I will share with many, many others. #filmcrew #media @WSJ @nytimes @latimes @chicagotribune",2015-02-23 21:18:02 -0800,"['-PRON-', 'will', 'and', '-PRON-', 'will', 'share', 'with', 'many', 'many', 'other', 'filmcrew', 'medium']"
1,3,0,@JetBlue what's the status of flight 1272 diverted to RIC?  When will it depart back for LGA?,2015-02-21 13:54:34 -0800,"['what', 'be', 'the', 'status', 'of', 'flight', '1272', 'divert', 'to', 'RIC', 'when', 'will', '-PRON-', 'depart', 'back', 'for', 'LGA']"
1,3,0,@JetBlue any thoughts on waiver of change fees for travel out of Boston this weekend?,2015-02-19 10:51:47 -0800,"['any', 'thought', 'on', 'waiver', 'of', 'change', 'fee', 'for', 'travel', 'out', 'of', 'Boston', 'this', 'weekend']"
1,3,0,@JetBlue Dumps Amex - Nassau News Live http://t.co/DZg99JFIiK,2015-02-18 02:36:06 -0800,"['dump', 'Amex', 'Nassau', 'News', 'Live']"
1,1,0,"@united When will you have special promotions for flights departing Newark, NJ to St. John's, Antigua?",2015-02-19 11:23:33 -0800,"['when', 'will', '-PRON-', 'have', 'special', 'promotion', 'for', 'flight', 'depart', 'Newark', 'NJ', 'to', 'St.', 'John', ""'s"", 'Antigua']"
1,2,0,@SouthwestAir Can you give me info on Flt 681 out of BDL? I see it's Cancelled Flightled.,2015-02-22 05:16:29 -0800,"['Can', '-PRON-', 'give', '-PRON-', 'info', 'on', 'Flt', '681', 'out', 'of', 'BDL', '-PRON-', 'see', '-PRON-', 'be', 'cancel', 'Flightled']"
1,3,0,@JetBlue Haha. I figured that. I was meaning there's no return flights out of Charlotte. It's like N/A for a week plus,2015-02-17 11:34:44 -0800,"['haha', '-PRON-', 'figure', 'that', '-PRON-', 'be', 'mean', 'there', 'be', 'no', 'return', 'flight', 'out', 'of', 'Charlotte', '-PRON-', 'be', 'like', 'n', 'a', 'for', 'a', 'week', 'plus']"
1,4,0,@USAirways Nice try.  Doesn't apply to Philly.,2015-02-20 09:33:06 -0800,"['nice', 'try', 'do', 'not', 'apply', 'to', 'Philly']"
1,1,0,@united +the plane.,2015-02-22 14:35:52 -0800,"['+', 'the', 'plane']"
1,0,0,@VirginAmerica is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,2015-02-18 10:59:47 -0800,"['be', 'help', '-PRON-', 'step', 'up', '-PRON-', 'game', 'TinderTips', 'tinderchamp']"
1,3,0,RT “@JetBlue: Our fleet's on fleek. http://t.co/FRAqDPKyga” @hellobrittNEY_,2015-02-23 11:08:40 -0800,"['RT', '@JetBlue', '-PRON-', 'fleet', 'be', 'on', 'fleek']"
1,1,0,@united dmangen@visualclubconcepts.com,2015-02-20 13:22:44 -0800,['dmangen@visualclubconcepts.com']
1,1,0,@united any chance you could look into my problem from earlier?,2015-02-18 19:23:01 -0800,"['any', 'chance', '-PRON-', 'could', 'look', 'into', '-PRON-', 'problem', 'from', 'early']"
1,1,0,@united @perfectomobile Definately not an award for employer of the year #united13,2015-02-19 08:58:55 -0800,"['definately', 'not', 'an', 'award', 'for', 'employer', 'of', 'the', 'year', 'united13']"
1,5,0,@AmericanAir i need someone to help me out,2015-02-22 12:19:14 -0800,"['i', 'need', 'someone', 'to', 'help', '-PRON-', 'out']"
1,3,0,“@JetBlue: Our fleet's on fleek. http://t.co/clu5pdPrHP” :(,2015-02-24 07:02:54 -0800,"['@JetBlue', '-PRON-', 'fleet', 'be', 'on', 'fleek']"
1,4,0,"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.  http://t.co/mFMNKmvOTR”RT I look 4ward to that follow back too!",2015-02-19 10:23:22 -0800,"['@usairways', 'reminder', 'from', '2/28', '-PRON-', 'will', 'be', 'tweet', 'from', '-PRON-', 'look', '4ward', 'to', 'that', 'follow', 'back', 'too']"
1,1,0,@united did not get names...Dallas flight and Chicago,2015-02-18 06:36:23 -0800,"['do', 'not', 'get', 'name', 'Dallas', 'flight', 'and', 'Chicago']"
1,2,0,@SouthwestAir Is it a temporary site glitch or are you no longer offering flights from GRR to GEG after Feb? Can't find any online :(,2015-02-17 06:07:25 -0800,"['be', '-PRON-', 'a', 'temporary', 'site', 'glitch', 'or', 'be', '-PRON-', 'no', 'long', 'offer', 'flight', 'from', 'GRR', 'to', 'GEG', 'after', 'Feb', 'can', 'not', 'find', 'any', 'online']"
1,4,0,@USAirways Flight 4424 operated by @FlyRepublicAir (N813MA) arrives at @FlyTPA following flight from Reagan National http://t.co/OSc9OFlol3,2015-02-22 18:26:28 -0800,"['flight', '4424', 'operate', 'by', 'N813MA', 'arrive', 'at', 'follow', 'flight', 'from', 'Reagan', 'National']"
1,4,0,@USAirways I have submitted my request. I would appreciate a call by 9am eastern. Thank you.,2015-02-23 16:03:28 -0800,"['-PRON-', 'have', 'submit', '-PRON-', 'request', '-PRON-', 'would', 'appreciate', 'a', 'call', 'by', '9', 'a.m.', 'eastern', 'thank', '-PRON-']"
1,5,0,@AmericanAir This is very true. Another reason why we stay South in the Winter months of travel http://t.co/fgJbex480D,2015-02-24 08:25:30 -0800,"['this', 'be', 'very', 'true', 'another', 'reason', 'why', '-PRON-', 'stay', 'South', 'in', 'the', 'Winter', 'month', 'of', 'travel']"
1,1,0,"@united Hi, we are flying into IAD tomorrow evening. Do you expect delays or Cancelled Flightlations with the snow storm?",2015-02-20 12:34:31 -0800,"['hi', '-PRON-', 'be', 'fly', 'into', 'IAD', 'tomorrow', 'evening', 'do', '-PRON-', 'expect', 'delay', 'or', 'cancel', 'Flightlations', 'with', 'the', 'snow', 'storm']"
1,2,0,@SouthwestAir can you please make sense of the companion promo? How to we set it up?,2015-02-24 08:44:59 -0800,"['can', '-PRON-', 'please', 'make', 'sense', 'of', 'the', 'companion', 'promo', 'how', 'to', '-PRON-', 'set', '-PRON-', 'up']"
1,3,0,His name is Enzo 😊 RT @JetBlue : @Setorii Well hello there pooch! What's your name? #dog http://t.co/dLh9138HBg,2015-02-22 09:50:15 -0800,"['-PRON-', 'name', 'be', 'Enzo', '😊', 'RT', 'well', 'hello', 'there', 'pooch', 'what', 'be', '-PRON-', 'name', 'dog']"
1,1,0,@united Could you tell me if this bag would be accepted as a personal item ? Can i bring one carry-on bag plus this? http://t.co/U390cZpLHl,2015-02-17 12:51:23 -0800,"['Could', '-PRON-', 'tell', '-PRON-', 'if', 'this', 'bag', 'would', 'be', 'accept', 'as', 'a', 'personal', 'item', 'Can', 'i', 'bring', 'one', 'carry', 'on', 'bag', 'plus', 'this']"
1,2,0,@SouthwestAir I'm on the 110 lol has anyone arrived yet??,2015-02-20 13:10:33 -0800,"['-PRON-', 'be', 'on', 'the', '110', 'lol', 'have', 'anyone', 'arrive', 'yet']"
1,1,0,@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,2015-02-23 15:47:14 -0800,"['-PRON-', 'would', 'love', 'if', 'someone', 'could', 'get', '-PRON-', 'back', 'to', 'Austin', 'tonight', 'and', '-PRON-', 'do', 'not', 'wish', 'to', 'wait', 'til', 'tomorrow', 'morning']"
1,0,0,@VirginAmerica @ladygaga @carrieunderwood All were entertaining,2015-02-23 15:58:00 -0800,"['all', 'be', 'entertain']"
1,2,0,@SouthwestAir if you are giving tix to #DestinationDragons show would appreciate one or two for LA😄Flying from PHL to LAX on Friday,2015-02-18 20:41:32 -0800,"['if', '-PRON-', 'be', 'give', 'tix', 'to', 'DestinationDragons', 'show', 'would', 'appreciate', 'one', 'or', 'two', 'for', 'LA', '😄', 'fly', 'from', 'PHL', 'to', 'LAX', 'on', 'Friday']"
1,2,0,@SouthwestAir arrangements to reimburse me for the rental I had to get?,2015-02-23 05:03:55 -0800,"['arrangement', 'to', 'reimburse', '-PRON-', 'for', 'the', 'rental', '-PRON-', 'have', 'to', 'get']"
1,1,0,@united I6EP18,2015-02-22 07:39:28 -0800,['I6EP18']
1,4,0,"@USAirways US 728. Refuel; we've sat for so long. Pilot announces where the truck is. ""Look, over there to the left!"" Actual announcement.",2015-02-23 11:49:56 -0800,"['US', '728', 'refuel', '-PRON-', 'have', 'sit', 'for', 'so', 'long', 'pilot', 'announce', 'where', 'the', 'truck', 'be', 'look', 'over', 'there', 'to', 'the', 'left', 'actual', 'announcement']"
1,0,0,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef,2015-02-20 14:22:04 -0800,"['share', 'up', 'on', '4q', 'result']"
1,1,0,@united 24 seats available on the 2:15 pm from ORD to RDU...I need 2 seats please,2015-02-21 21:21:27 -0800,"['24', 'seat', 'available', 'on', 'the', '2:15', 'pm', 'from', 'ORD', 'to', 'rdu', '-PRON-', 'need', '2', 'seat', 'please']"
1,3,0,@JetBlue Hi. I'm trying to find a flight to the Middle East.,2015-02-19 18:33:14 -0800,"['hi', '-PRON-', 'be', 'try', 'to', 'find', 'a', 'flight', 'to', 'the', 'Middle', 'East']"
1,1,0,@united or us air: http://t.co/Eis9hcNPrO,2015-02-20 14:00:52 -0800,"['or', 'us', 'air']"
1,1,0,@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?,2015-02-23 17:54:45 -0800,"['can', '-PRON-', 'assist', 'with', 'current', 'flight', 'status', 'for', 'flt', '1016', 'out', 'of', 'DFW', 'tomorrow', 'at', '6:55am']"
1,5,0,"@AmericanAir yep, they moved me to 16A as they showed me flying ""standby""",2015-02-22 16:43:55 -0800,"['yep', '-PRON-', 'move', '-PRON-', 'to', '16A', 'as', '-PRON-', 'show', '-PRON-', 'fly', 'standby']"
1,1,0,@united please help! Left my iPad Air 2 on my flight from NYC to Paris yesterday and can’t get in touch with anyone locally. What to do?,2015-02-18 10:11:29 -0800,"['please', 'help', 'leave', '-PRON-', 'iPad', 'Air', '2', 'on', '-PRON-', 'flight', 'from', 'NYC', 'to', 'Paris', 'yesterday', 'and', 'can', 'not', 'get', 'in', 'touch', 'with', 'anyone', 'locally', 'what', 'to', 'do']"
1,2,0,"@SouthwestAir I think that flight was supposed to go to Houston as well, in case someone could check that?",2015-02-20 18:13:18 -0800,"['-PRON-', 'think', 'that', 'flight', 'be', 'suppose', 'to', 'go', 'to', 'Houston', 'as', 'well', 'in', 'case', 'someone', 'could', 'check', 'that']"
1,0,0,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",2015-02-20 22:18:41 -0800,"['if', '-PRON-', ""'d"", 'love', 'to', 'see', 'more', 'girl', 'be', 'inspire', 'to', 'become', 'pilot', 'RT', '-PRON-', 'free', 'WOAW', 'event', 'March', '2', '8', 'at', 'ABQ']"
1,2,0,@SouthwestAir the flight isn't that empty.... Is this rude or not? http://t.co/4RL0p5JChB,2015-02-24 05:15:30 -0800,"['the', 'flight', 'be', 'not', 'that', 'empty', 'be', 'this', 'rude', 'or', 'not']"
1,5,0,"@AmericanAir and @CVGairport get it together, perfect combination for delays and Cancelled Flightlations",2015-02-24 03:54:08 -0800,"['and', 'get', '-PRON-', 'together', 'perfect', 'combination', 'for', 'delay', 'and', 'cancel', 'Flightlations']"
1,4,0,@USAirways Almost home ...East Coast Freeze headed to PHL connect AVP TGIF http://t.co/WXowZhpgfL,2015-02-20 14:15:29 -0800,"['almost', 'home', 'east', 'Coast', 'Freeze', 'head', 'to', 'PHL', 'connect', 'AVP', 'TGIF']"
1,5,0,@AmericanAir 62 inches !?,2015-02-22 15:39:53 -0800,"['62', 'inch']"
1,4,0,@USAirways US 728 stated their issues as: kept plane on ground to allow connecting passengers from other flight to board. Fine. Understand.,2015-02-23 11:33:16 -0800,"['US', '728', 'state', '-PRON-', 'issue', 'as', 'keep', 'plane', 'on', 'ground', 'to', 'allow', 'connect', 'passenger', 'from', 'other', 'flight', 'to', 'board', 'fine', 'understand']"
1,0,0,"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
http://t.co/6RLz0EBk2X via @usatoday",2015-02-18 07:24:22 -0800,"['to', 'battle', 'on', 'route', 'via']"
